ID,READING_DATETIME,CALENDAR_KEY,EVENT_KEY,GENERAL_SUPPLY_KWH,CONTROLLED_LOAD_KWH,GROSS_GENERATION_KWH,NET_GENERATION_KWH,OTHER_KWH
10006414,2013-12-10 10:30:00,301084,0,0.055,0,0,0,0
10006414,2013-12-10 11:00:00,301087,0,0.056,0,0,0,0
10006414,2013-12-10 11:30:00,301090,0,0.056,0,0,0,0
10006414,2013-12-10 12:00:00,301093,0,0.057,0,0,0,0
10006414,2013-12-10 12:30:00,301096,0,0.057,0,0,0,0
10006414,2013-12-10 13:00:00,301099,0,0.094,0,0,0,0
10006414,2013-12-10 13:30:00,301102,0,0.098,0,0,0,0
10006414,2013-12-10 14:00:00,301105,0,0.069,0,0,0,0
10006414,2013-12-10 14:30:00,301108,0,0.121,0,0,0,0
10006414,2013-12-10 15:00:00,301111,0,0.096,0,0,0,0
10006414,2013-12-10 15:30:00,301114,0,0.088,0,0,0,0
10006414,2013-12-10 16:00:00,301117,0,0.061,0,0,0,0
10006414,2013-12-10 16:30:00,301120,0,0.069,0,0,0,0
10006414,2013-12-10 17:00:00,301123,0,0.088,0,0,0,0
10006414,2013-12-10 17:30:00,301126,0,0.087,0,0,0,0
10006414,2013-12-10 18:00:00,301129,0,0.081,0,0,0,0
10006414,2013-12-10 18:30:00,307117,0,0.08,0,0,0,0
10006414,2013-12-10 19:00:00,307120,0,0.076,0,0,0,0
10006414,2013-12-10 19:30:00,307123,0,0.219,0,0,0,0
10006414,2013-12-10 20:00:00,307126,0,0.321,0,0,0,0
10006414,2013-12-10 20:30:00,307129,0,0.115,0,0,0,0
10006414,2013-12-10 21:00:00,307132,0,0.099,0,0,0,0
10006414,2013-12-10 21:30:00,307135,0,0.12,0,0,0,0
10006414,2013-12-10 22:00:00,307138,0,0.198,0,0,0,0
10006414,2013-12-10 22:30:00,307141,0,0.159,0,0,0,0
10006414,2013-12-10 23:00:00,307144,0,0.102,0,0,0,0
10006414,2013-12-10 23:30:00,307147,0,0.081,0,0,0,0
10006414,2013-12-11 00:00:00,307150,0,0.075,0,0,0,0
10006414,2013-12-11 00:30:00,307153,0,0.075,0,0,0,0
10006414,2013-12-11 01:00:00,307156,0,0.145,0,0,0,0
10006414,2013-12-11 01:30:00,307159,0,0.087,0,0,0,0
10006414,2013-12-11 02:00:00,307162,0,0.145,0,0,0,0
10006414,2013-12-11 02:30:00,307165,0,0.122,0,0,0,0
10006414,2013-12-11 03:00:00,307168,0,0.124,0,0,0,0
10006414,2013-12-11 03:30:00,307171,0,0.096,0,0,0,0
10006414,2013-12-11 04:00:00,307174,0,0.057,0,0,0,0
10006414,2013-12-11 04:30:00,307177,0,0.061,0,0,0,0
10006414,2013-12-11 05:00:00,307180,0,0.061,0,0,0,0
10006414,2013-12-11 05:30:00,307183,0,0.06,0,0,0,0
10006414,2013-12-11 06:00:00,307186,0,0.058,0,0,0,0
10006414,2013-12-11 06:30:00,307189,0,0.144,0,0,0,0
10006414,2013-12-11 07:00:00,307192,0,0.106,0,0,0,0
10006414,2013-12-11 07:30:00,307195,0,0.063,0,0,0,0
10006414,2013-12-11 08:00:00,307198,0,0.061,0,0,0,0
10006414,2013-12-11 08:30:00,307201,0,0.075,0,0,0,0
10006414,2013-12-11 09:00:00,307204,0,0.08,0,0,0,0
10006414,2013-12-11 09:30:00,307207,0,0.06,0,0,0,0
10006414,2013-12-11 10:00:00,307210,0,0.057,0,0,0,0
10006414,2013-12-11 10:30:00,307213,0,0.056,0,0,0,0
10006414,2013-12-11 11:00:00,307216,0,0.056,0,0,0,0
10006414,2013-12-11 11:30:00,307219,0,0.057,0,0,0,0
10006414,2013-12-11 12:00:00,307222,0,0.057,0,0,0,0
10006414,2013-12-11 12:30:00,307225,0,0.058,0,0,0,0
10006414,2013-12-11 13:00:00,307228,0,0.123,0,0,0,0
10006414,2013-12-11 13:30:00,307231,0,0.33,0,0,0,0
10006414,2013-12-11 14:00:00,307234,0,0.145,0,0,0,0
10006414,2013-12-11 14:30:00,307237,0,0.182,0,0,0,0
10006414,2013-12-11 15:00:00,307240,0,0.106,0,0,0,0
10006414,2013-12-11 15:30:00,307243,0,0.098,0,0,0,0
10006414,2013-12-11 16:00:00,307246,0,0.088,0,0,0,0
10006414,2013-12-11 16:30:00,307249,0,0.064,0,0,0,0
10006414,2013-12-11 17:00:00,307252,0,0.077,0,0,0,0
10006414,2013-12-11 17:30:00,307255,0,0.06,0,0,0,0
10006414,2013-12-11 18:00:00,307258,0,0.124,0,0,0,0
10006414,2013-12-11 18:30:00,307261,0,0.217,0,0,0,0
10006414,2013-12-11 19:00:00,307264,0,0.272,0,0,0,0
10006414,2013-12-11 19:30:00,307267,0,0.345,0,0,0,0
10006414,2013-12-11 20:00:00,307270,0,0.277,0,0,0,0
10006414,2013-12-11 20:30:00,307273,0,0.898,0,0,0,0
10006414,2013-12-11 21:00:00,307276,0,0.783,0,0,0,0
10006414,2013-12-11 21:30:00,307279,0,0.248,0,0,0,0
10006414,2013-12-11 22:00:00,307282,0,0.099,0,0,0,0
10006414,2013-12-11 22:30:00,307285,0,0.074,0,0,0,0
10006414,2013-12-11 23:00:00,307801,0,0.066,0,0,0,0
10006414,2013-12-11 23:30:00,307804,0,0.064,0,0,0,0
10006414,2013-12-12 00:00:00,307807,0,0.062,0,0,0,0
10006414,2013-12-12 00:30:00,307810,0,0.058,0,0,0,0
10006414,2013-12-12 01:00:00,307813,0,0.056,0,0,0,0
10006414,2013-12-12 01:30:00,307816,0,0.055,0,0,0,0
10006414,2013-12-12 02:00:00,307819,0,0.054,0,0,0,0
10006414,2013-12-12 02:30:00,307822,0,0.059,0,0,0,0
10006414,2013-12-12 03:00:00,307825,0,0.057,0,0,0,0
10006414,2013-12-12 03:30:00,307828,0,0.058,0,0,0,0
10006414,2013-12-12 04:00:00,307831,0,0.058,0,0,0,0
10006414,2013-12-12 04:30:00,307834,0,0.063,0,0,0,0
10006414,2013-12-12 05:00:00,307837,0,0.064,0,0,0,0
10006414,2013-12-12 05:30:00,307840,0,0.058,0,0,0,0
10006414,2013-12-12 06:00:00,307843,0,0.103,0,0,0,0
10006414,2013-12-12 06:30:00,307846,0,0.221,0,0,0,0
10006414,2013-12-12 07:00:00,307849,0,0.168,0,0,0,0
10006414,2013-12-12 07:30:00,307852,0,0.102,0,0,0,0
10006414,2013-12-12 08:00:00,307855,0,0.094,0,0,0,0
10006414,2013-12-12 08:30:00,307858,0,0.069,0,0,0,0
10006414,2013-12-12 09:00:00,307861,0,0.059,0,0,0,0
10006414,2013-12-12 09:30:00,307864,0,0.058,0,0,0,0
10006414,2013-12-12 10:00:00,307867,0,0.057,0,0,0,0
10006414,2013-12-12 10:30:00,307870,0,0.058,0,0,0,0
10006414,2013-12-12 11:00:00,307873,0,0.146,0,0,0,0
10006414,2013-12-12 11:30:00,307876,0,0.078,0,0,0,0
10006414,2013-12-12 12:00:00,307879,0,0.061,0,0,0,0
10006414,2013-12-12 12:30:00,307882,0,0.059,0,0,0,0
10006414,2013-12-12 13:00:00,307885,0,0.061,0,0,0,0
10006414,2013-12-12 13:30:00,307888,0,0.053,0,0,0,0
10006414,2013-12-12 14:00:00,307891,0,0.054,0,0,0,0
10006414,2013-12-12 14:30:00,307894,0,0.145,0,0,0,0
10006414,2013-12-12 15:00:00,307897,0,0.058,0,0,0,0
10006414,2013-12-12 15:30:00,307900,0,0.057,0,0,0,0
10006414,2013-12-12 16:00:00,307903,0,0.056,0,0,0,0
10006414,2013-12-12 16:30:00,307906,0,0.054,0,0,0,0
10006414,2013-12-12 17:00:00,307909,0,0.062,0,0,0,0
10006414,2013-12-12 17:30:00,307912,0,0.056,0,0,0,0
10006414,2013-12-12 18:00:00,307915,0,0.116,0,0,0,0
10006414,2013-12-12 18:30:00,307918,0,0.149,0,0,0,0
10006414,2013-12-12 19:00:00,307921,0,0.14,0,0,0,0
10006414,2013-12-12 19:30:00,307924,0,0.084,0,0,0,0
10006414,2013-12-12 20:00:00,307927,0,0.119,0,0,0,0
10006414,2013-12-12 20:30:00,307930,0,0.127,0,0,0,0
10006414,2013-12-12 21:00:00,307933,0,0.276,0,0,0,0
10006414,2013-12-12 21:30:00,307936,0,0.622,0,0,0,0
10006414,2013-12-12 22:00:00,307939,0,0.451,0,0,0,0
10006414,2013-12-12 22:30:00,307942,0,0.455,0,0,0,0
10006414,2013-12-12 23:00:00,307945,0,0.481,0,0,0,0
10006414,2013-12-12 23:30:00,307948,0,0.428,0,0,0,0
10006414,2013-12-13 00:00:00,307951,0,0.242,0,0,0,0
10006414,2013-12-13 00:30:00,307954,0,0.065,0,0,0,0
10006414,2013-12-13 01:00:00,307957,0,0.064,0,0,0,0
10006414,2013-12-13 01:30:00,307960,0,0.063,0,0,0,0
10006414,2013-12-13 02:00:00,307963,0,0.064,0,0,0,0
10006414,2013-12-13 02:30:00,307966,0,0.063,0,0,0,0
10006414,2013-12-13 03:00:00,307969,0,0.063,0,0,0,0
10006414,2013-12-13 03:30:00,308485,0,0.063,0,0,0,0
10006414,2013-12-13 04:00:00,308488,0,0.063,0,0,0,0
10006414,2013-12-13 04:30:00,308491,0,0.06,0,0,0,0
10006414,2013-12-13 05:00:00,308494,0,0.06,0,0,0,0
10006414,2013-12-13 05:30:00,308497,0,0.058,0,0,0,0
10006414,2013-12-13 06:00:00,308500,0,0.09,0,0,0,0
10006414,2013-12-13 06:30:00,308503,0,0.338,0,0,0,0
10006414,2013-12-13 07:00:00,308506,0,0.167,0,0,0,0
10006414,2013-12-13 07:30:00,308509,0,0.107,0,0,0,0
10006414,2013-12-13 08:00:00,308512,0,0.066,0,0,0,0
10006414,2013-12-13 08:30:00,308515,0,0.075,0,0,0,0
10006414,2013-12-13 09:00:00,308518,0,0.084,0,0,0,0
10006414,2013-12-13 09:30:00,308521,0,0.063,0,0,0,0
10006414,2013-12-13 10:00:00,308524,0,0.062,0,0,0,0
10006414,2013-12-13 10:30:00,308527,0,0.06,0,0,0,0
10006414,2013-12-13 11:00:00,308530,0,0.051,0,0,0,0
10006414,2013-12-13 11:30:00,308533,0,0.053,0,0,0,0
10006414,2013-12-13 12:00:00,308536,0,0.057,0,0,0,0
10006414,2013-12-13 12:30:00,308539,0,0.056,0,0,0,0
10006414,2013-12-13 13:00:00,308542,0,0.055,0,0,0,0
10006414,2013-12-13 13:30:00,308545,0,0.056,0,0,0,0
10006414,2013-12-13 14:00:00,308548,0,0.06,0,0,0,0
10006414,2013-12-13 14:30:00,308551,0,0.712,0,0,0,0
10006414,2013-12-13 15:00:00,308554,0,0.677,0,0,0,0
10006414,2013-12-13 15:30:00,308557,0,0.066,0,0,0,0
10006414,2013-12-13 16:00:00,308560,0,0.142,0,0,0,0
10006414,2013-12-13 16:30:00,308563,0,0.188,0,0,0,0
10006414,2013-12-13 17:00:00,308566,0,0.138,0,0,0,0
10006414,2013-12-13 17:30:00,308569,0,0.056,0,0,0,0
10006414,2013-12-13 18:00:00,308572,0,0.12,0,0,0,0
10006414,2013-12-13 18:30:00,308575,0,0.212,0,0,0,0
10006414,2013-12-13 19:00:00,308578,0,0.252,0,0,0,0
10006414,2013-12-13 19:30:00,308581,0,0.265,0,0,0,0
10006414,2013-12-13 20:00:00,308584,0,0.287,0,0,0,0
10006414,2013-12-13 20:30:00,308587,0,0.167,0,0,0,0
10006414,2013-12-13 21:00:00,308590,0,0.125,0,0,0,0
10006414,2013-12-13 21:30:00,308593,0,0.103,0,0,0,0
10006414,2013-12-13 22:00:00,308596,0,0.057,0,0,0,0
10006414,2013-12-13 22:30:00,308599,0,0.055,0,0,0,0
10006414,2013-12-13 23:00:00,308602,0,0.055,0,0,0,0
10006414,2013-12-13 23:30:00,308605,0,0.058,0,0,0,0
10006414,2013-12-14 00:00:00,308608,0,0.059,0,0,0,0
10006414,2013-12-14 00:30:00,308611,0,0.059,0,0,0,0
10006414,2013-12-14 01:00:00,308614,0,0.057,0,0,0,0
10006414,2013-12-14 01:30:00,308617,0,0.054,0,0,0,0
10006414,2013-12-14 02:00:00,308620,0,0.054,0,0,0,0
10006414,2013-12-14 02:30:00,308623,0,0.054,0,0,0,0
10006414,2013-12-14 03:00:00,308626,0,0.056,0,0,0,0
10006414,2013-12-14 03:30:00,308629,0,0.059,0,0,0,0
10006414,2013-12-14 04:00:00,308632,0,0.058,0,0,0,0
10006414,2013-12-14 04:30:00,308635,0,0.055,0,0,0,0
10006414,2013-12-14 05:00:00,308638,0,0.053,0,0,0,0
10006414,2013-12-14 05:30:00,308641,0,0.054,0,0,0,0
10006414,2013-12-14 06:00:00,308644,0,0.059,0,0,0,0
10006414,2013-12-14 06:30:00,308647,0,0.231,0,0,0,0
10006414,2013-12-14 07:00:00,308650,0,0.453,0,0,0,0
10006414,2013-12-14 07:30:00,308653,0,0.25,0,0,0,0
10006414,2013-12-14 08:00:00,309169,0,0.186,0,0,0,0
10006414,2013-12-14 08:30:00,309172,0,0.202,0,0,0,0
10006414,2013-12-14 09:00:00,309175,0,0.139,0,0,0,0
10006414,2013-12-14 09:30:00,309178,0,0.144,0,0,0,0
10006414,2013-12-14 10:00:00,309181,0,0.14,0,0,0,0
10006414,2013-12-14 10:30:00,309184,0,0.065,0,0,0,0
10006414,2013-12-14 11:00:00,309187,0,0.064,0,0,0,0
10006414,2013-12-14 11:30:00,309190,0,0.062,0,0,0,0
10006414,2013-12-14 12:00:00,309193,0,0.061,0,0,0,0
10006414,2013-12-14 12:30:00,309196,0,0.062,0,0,0,0
10006414,2013-12-14 13:00:00,309199,0,0.133,0,0,0,0
10006414,2013-12-14 13:30:00,309202,0,0.124,0,0,0,0
10006414,2013-12-14 14:00:00,309205,0,0.071,0,0,0,0
10006414,2013-12-14 14:30:00,309208,0,0.081,0,0,0,0
10006414,2013-12-14 15:00:00,309211,0,0.1,0,0,0,0
10006414,2013-12-14 15:30:00,309214,0,0.248,0,0,0,0
10006414,2013-12-14 16:00:00,309217,0,0.246,0,0,0,0
10006414,2013-12-14 16:30:00,309220,0,0.256,0,0,0,0
10006414,2013-12-14 17:00:00,309223,0,0.755,0,0,0,0
10006414,2013-12-14 17:30:00,309226,0,0.613,0,0,0,0
10006414,2013-12-14 18:00:00,309229,0,0.103,0,0,0,0
10006414,2013-12-14 18:30:00,309232,0,0.081,0,0,0,0
10006414,2013-12-14 19:00:00,309235,0,0.063,0,0,0,0
10006414,2013-12-14 19:30:00,309238,0,0.063,0,0,0,0
10006414,2013-12-14 20:00:00,309241,0,0.063,0,0,0,0
10006414,2013-12-14 20:30:00,309244,0,0.063,0,0,0,0
10006414,2013-12-14 21:00:00,309247,0,0.068,0,0,0,0
10006414,2013-12-14 21:30:00,309250,0,0.065,0,0,0,0
10006414,2013-12-14 22:00:00,309253,0,0.062,0,0,0,0
10006414,2013-12-14 22:30:00,309256,0,0.073,0,0,0,0
10006414,2013-12-14 23:00:00,309259,0,0.075,0,0,0,0
10006414,2013-12-14 23:30:00,309262,0,0.082,0,0,0,0
10006414,2013-12-15 00:00:00,309265,0,0.128,0,0,0,0
10006414,2013-12-15 00:30:00,309268,0,0.21,0,0,0,0
10006414,2013-12-15 01:00:00,309271,0,0.215,0,0,0,0
10006414,2013-12-15 01:30:00,309274,0,0.136,0,0,0,0
10006414,2013-12-15 02:00:00,309277,0,0.061,0,0,0,0
10006414,2013-12-15 02:30:00,309280,0,0.059,0,0,0,0
10006414,2013-12-15 03:00:00,309283,0,0.056,0,0,0,0
10006414,2013-12-15 03:30:00,309286,0,0.056,0,0,0,0
10006414,2013-12-15 04:00:00,309289,0,0.057,0,0,0,0
10006414,2013-12-15 04:30:00,309292,0,0.056,0,0,0,0
10006414,2013-12-15 05:00:00,309295,0,0.06,0,0,0,0
10006414,2013-12-15 05:30:00,309298,0,0.058,0,0,0,0
10006414,2013-12-15 06:00:00,309301,0,0.057,0,0,0,0
10006414,2013-12-15 06:30:00,309304,0,0.09,0,0,0,0
10006414,2013-12-15 07:00:00,309307,0,0.099,0,0,0,0
10006414,2013-12-15 07:30:00,309310,0,0.239,0,0,0,0
10006414,2013-12-15 08:00:00,309313,0,0.112,0,0,0,0
10006414,2013-12-15 08:30:00,309316,0,0.108,0,0,0,0
10006414,2013-12-15 09:00:00,309319,0,0.158,0,0,0,0
10006414,2013-12-15 09:30:00,309322,0,0.127,0,0,0,0
10006414,2013-12-15 10:00:00,309325,0,0.146,0,0,0,0
10006414,2013-12-15 10:30:00,309328,0,0.095,0,0,0,0
10006414,2013-12-15 11:00:00,309331,0,0.059,0,0,0,0
10006414,2013-12-15 11:30:00,309334,0,0.059,0,0,0,0
10006414,2013-12-15 12:00:00,309337,0,0.06,0,0,0,0
10006414,2013-12-15 12:30:00,309853,0,0.058,0,0,0,0
10006414,2013-12-15 13:00:00,309856,0,0.059,0,0,0,0
10006414,2013-12-15 13:30:00,309859,0,0.061,0,0,0,0
10006414,2013-12-15 14:00:00,309862,0,0.121,0,0,0,0
10006414,2013-12-15 14:30:00,309865,0,0.234,0,0,0,0
10006414,2013-12-15 15:00:00,309868,0,0.242,0,0,0,0
10006414,2013-12-15 15:30:00,309871,0,0.236,0,0,0,0
10006414,2013-12-15 16:00:00,309874,0,0.261,0,0,0,0
10006414,2013-12-15 16:30:00,309877,0,0.386,0,0,0,0
10006414,2013-12-15 17:00:00,309880,0,0.238,0,0,0,0
10006414,2013-12-15 17:30:00,309883,0,0.326,0,0,0,0
10006414,2013-12-15 18:00:00,309886,0,0.31,0,0,0,0
10006414,2013-12-15 18:30:00,309889,0,0.31,0,0,0,0
10006414,2013-12-15 19:00:00,309892,0,0.351,0,0,0,0
10006414,2013-12-15 19:30:00,309895,0,0.229,0,0,0,0
10006414,2013-12-15 20:00:00,309898,0,0.155,0,0,0,0
10006414,2013-12-15 20:30:00,309901,0,0.132,0,0,0,0
10006414,2013-12-15 21:00:00,309904,0,0.12,0,0,0,0
10006414,2013-12-15 21:30:00,309907,0,0.112,0,0,0,0
10006414,2013-12-15 22:00:00,309910,0,0.064,0,0,0,0
10006414,2013-12-15 22:30:00,309913,0,0.071,0,0,0,0
10006414,2013-12-15 23:00:00,309916,0,0.064,0,0,0,0
10006414,2013-12-15 23:30:00,309919,0,0.059,0,0,0,0
10006414,2013-12-16 00:00:00,309922,0,0.064,0,0,0,0
10006414,2013-12-16 00:30:00,309925,0,0.067,0,0,0,0
10006414,2013-12-16 01:00:00,309928,0,0.059,0,0,0,0
10006414,2013-12-16 01:30:00,309931,0,0.059,0,0,0,0
10006414,2013-12-16 02:00:00,309934,0,0.064,0,0,0,0
10006414,2013-12-16 02:30:00,309937,0,0.066,0,0,0,0
10006414,2013-12-16 03:00:00,309940,0,0.058,0,0,0,0
10006414,2013-12-16 03:30:00,309943,0,0.059,0,0,0,0
10006414,2013-12-16 04:00:00,309946,0,0.063,0,0,0,0
10006414,2013-12-16 04:30:00,309949,0,0.065,0,0,0,0
10006414,2013-12-16 05:00:00,309952,0,0.059,0,0,0,0
10006414,2013-12-16 05:30:00,309955,0,0.058,0,0,0,0
10006414,2013-12-16 06:00:00,309958,0,0.122,0,0,0,0
10006414,2013-12-16 06:30:00,309961,0,0.184,0,0,0,0
10006414,2013-12-16 07:00:00,309964,0,0.279,0,0,0,0
10006414,2013-12-16 07:30:00,309967,0,0.199,0,0,0,0
10006414,2013-12-16 08:00:00,309970,0,0.07,0,0,0,0
10006414,2013-12-16 08:30:00,309973,0,0.066,0,0,0,0
10006414,2013-12-16 09:00:00,309976,0,0.059,0,0,0,0
10006414,2013-12-16 09:30:00,309979,0,0.062,0,0,0,0
10006414,2013-12-16 10:00:00,309982,0,0.064,0,0,0,0
10006414,2013-12-16 10:30:00,309985,0,0.057,0,0,0,0
10006414,2013-12-16 11:00:00,309988,0,0.083,0,0,0,0
10006414,2013-12-16 11:30:00,309991,0,0.058,0,0,0,0
10006414,2013-12-16 12:00:00,309994,0,0.058,0,0,0,0
10006414,2013-12-16 12:30:00,309997,0,0.152,0,0,0,0
10006414,2013-12-16 13:00:00,310000,0,0.067,0,0,0,0
10006414,2013-12-16 13:30:00,310003,0,0.139,0,0,0,0
10006414,2013-12-16 14:00:00,310006,0,0.171,0,0,0,0
10006414,2013-12-16 14:30:00,310009,0,0.118,0,0,0,0
10006414,2013-12-16 15:00:00,310012,0,0.064,0,0,0,0
10006414,2013-12-16 15:30:00,310015,0,0.072,0,0,0,0
10006414,2013-12-16 16:00:00,310018,0,0.063,0,0,0,0
10006414,2013-12-16 16:30:00,310021,0,0.06,0,0,0,0
10006414,2013-12-16 17:00:00,310537,0,0.061,0,0,0,0
10006414,2013-12-16 17:30:00,310540,0,0.059,0,0,0,0
10006414,2013-12-16 18:00:00,310543,0,0.059,0,0,0,0
10006414,2013-12-16 18:30:00,310546,0,0.156,0,0,0,0
10006414,2013-12-16 19:00:00,310549,0,0.26,0,0,0,0
10006414,2013-12-16 19:30:00,310552,0,0.335,0,0,0,0
10006414,2013-12-16 20:00:00,310555,0,0.449,0,0,0,0
10006414,2013-12-16 20:30:00,310558,0,0.311,0,0,0,0
10006414,2013-12-16 21:00:00,310561,0,0.365,0,0,0,0
10006414,2013-12-16 21:30:00,310564,0,0.281,0,0,0,0
10006414,2013-12-16 22:00:00,310567,0,0.231,0,0,0,0
10006414,2013-12-16 22:30:00,310570,0,0.197,0,0,0,0
10006414,2013-12-16 23:00:00,310573,0,0.186,0,0,0,0
10006414,2013-12-16 23:30:00,310576,0,0.203,0,0,0,0
10006414,2013-12-17 00:00:00,310579,0,0.191,0,0,0,0
10006414,2013-12-17 00:30:00,310582,0,0.211,0,0,0,0
10006414,2013-12-17 01:00:00,310585,0,0.275,0,0,0,0
10006414,2013-12-17 01:30:00,310588,0,0.281,0,0,0,0
10006414,2013-12-17 02:00:00,310591,0,0.27,0,0,0,0
10006414,2013-12-17 02:30:00,310594,0,0.247,0,0,0,0
10006414,2013-12-17 03:00:00,310597,0,0.267,0,0,0,0
10006414,2013-12-17 03:30:00,310600,0,0.187,0,0,0,0
10006414,2013-12-17 04:00:00,310603,0,0.378,0,0,0,0
10006414,2013-12-17 04:30:00,310606,0,0.476,0,0,0,0
10006414,2013-12-17 05:00:00,310609,0,0.436,0,0,0,0
10006414,2013-12-17 05:30:00,310612,0,0.423,0,0,0,0
10006414,2013-12-17 06:00:00,310615,0,0.479,0,0,0,0
10006414,2013-12-17 06:30:00,310618,0,0.593,0,0,0,0
10006414,2013-12-17 07:00:00,310621,0,0.164,0,0,0,0
10006414,2013-12-17 07:30:00,310624,0,0.12,0,0,0,0
10006414,2013-12-17 08:00:00,310627,0,0.191,0,0,0,0
10006414,2013-12-17 08:30:00,310630,0,0.134,0,0,0,0
10006414,2013-12-17 09:00:00,310633,0,0.061,0,0,0,0
10006414,2013-12-17 09:30:00,310636,0,0.058,0,0,0,0
10006414,2013-12-17 10:00:00,310639,0,0.055,0,0,0,0
10006414,2013-12-17 10:30:00,310642,0,0.055,0,0,0,0
10006414,2013-12-17 11:00:00,310645,0,0.06,0,0,0,0
10006414,2013-12-17 11:30:00,310648,0,0.061,0,0,0,0
10006414,2013-12-17 12:00:00,310651,0,0.054,0,0,0,0
10006414,2013-12-17 12:30:00,310654,0,0.053,0,0,0,0
10006414,2013-12-17 13:00:00,310657,0,0.058,0,0,0,0
10006414,2013-12-17 13:30:00,310660,0,0.062,0,0,0,0
10006414,2013-12-17 14:00:00,310663,0,0.053,0,0,0,0
10006414,2013-12-17 14:30:00,310666,0,0.079,0,0,0,0
10006414,2013-12-17 15:00:00,310669,0,0.079,0,0,0,0
10006414,2013-12-17 15:30:00,310672,0,0.062,0,0,0,0
10006414,2013-12-17 16:00:00,310675,0,0.066,0,0,0,0
10006414,2013-12-17 16:30:00,310678,0,0.061,0,0,0,0
10006414,2013-12-17 17:00:00,310681,0,0.061,0,0,0,0
10006414,2013-12-17 17:30:00,310684,0,0.065,0,0,0,0
10006414,2013-12-17 18:00:00,310687,0,0.124,0,0,0,0
10006414,2013-12-17 18:30:00,310690,0,0.381,0,0,0,0
10006414,2013-12-17 19:00:00,310693,0,0.282,0,0,0,0
10006414,2013-12-17 19:30:00,310696,0,0.161,0,0,0,0
10006414,2013-12-17 20:00:00,310699,0,0.181,0,0,0,0
10006414,2013-12-17 20:30:00,310702,0,0.175,0,0,0,0
10006414,2013-12-17 21:00:00,310705,0,0.214,0,0,0,0
10006414,2013-12-17 21:30:00,300448,0,0.2,0,0,0,0
10006414,2013-12-17 22:00:00,300451,0,0.223,0,0,0,0
10006414,2013-12-17 22:30:00,300454,0,0.153,0,0,0,0
10006414,2013-12-17 23:00:00,300457,0,0.06,0,0,0,0
10006414,2013-12-17 23:30:00,300460,0,0.059,0,0,0,0
10006414,2013-12-18 00:00:00,300463,0,0.059,0,0,0,0
10006414,2013-12-18 00:30:00,300466,0,0.057,0,0,0,0
10006414,2013-12-18 01:00:00,300469,0,0.058,0,0,0,0
10006414,2013-12-18 01:30:00,300472,0,0.058,0,0,0,0
10006414,2013-12-18 02:00:00,300475,0,0.058,0,0,0,0
10006414,2013-12-18 02:30:00,300478,0,0.06,0,0,0,0
10006414,2013-12-18 03:00:00,300481,0,0.052,0,0,0,0
10006414,2013-12-18 03:30:00,300484,0,0.052,0,0,0,0
10006414,2013-12-18 04:00:00,300487,0,0.113,0,0,0,0
10006414,2013-12-18 04:30:00,300490,0,0.076,0,0,0,0
10006414,2013-12-18 05:00:00,300493,0,0.093,0,0,0,0
10006414,2013-12-18 05:30:00,300496,0,0.073,0,0,0,0
10006414,2013-12-18 06:00:00,300499,0,0.108,0,0,0,0
10006414,2013-12-18 06:30:00,300502,0,0.181,0,0,0,0
10006414,2013-12-18 07:00:00,300505,0,0.103,0,0,0,0
10006414,2013-12-18 07:30:00,300508,0,0.063,0,0,0,0
10006414,2013-12-18 08:00:00,300511,0,0.053,0,0,0,0
10006414,2013-12-18 08:30:00,300514,0,0.193,0,0,0,0
10006414,2013-12-18 09:00:00,300517,0,0.211,0,0,0,0
10006414,2013-12-18 09:30:00,300520,0,0.066,0,0,0,0
10006414,2013-12-18 10:00:00,300523,0,0.063,0,0,0,0
10006414,2013-12-18 10:30:00,300526,0,0.063,0,0,0,0
10006414,2013-12-18 11:00:00,300529,0,0.062,0,0,0,0
10006414,2013-12-18 11:30:00,300532,0,0.062,0,0,0,0
10006414,2013-12-18 12:00:00,300535,0,0.061,0,0,0,0
10006414,2013-12-18 12:30:00,300538,0,0.06,0,0,0,0
10006414,2013-12-18 13:00:00,300541,0,0.059,0,0,0,0
10006414,2013-12-18 13:30:00,300544,0,0.059,0,0,0,0
10006414,2013-12-18 14:00:00,300547,0,0.073,0,0,0,0
10006414,2013-12-18 14:30:00,300550,0,0.063,0,0,0,0
10006414,2013-12-18 15:00:00,300553,0,0.062,0,0,0,0
10006414,2013-12-18 15:30:00,300556,0,0.071,0,0,0,0
10006414,2013-12-18 16:00:00,300559,0,0.151,0,0,0,0
10006414,2013-12-18 16:30:00,300562,0,0.116,0,0,0,0
10006414,2013-12-18 17:00:00,300565,0,0.075,0,0,0,0
10006414,2013-12-18 17:30:00,300568,0,0.069,0,0,0,0
10006414,2013-12-18 18:00:00,300571,0,0.081,0,0,0,0
10006414,2013-12-18 18:30:00,300574,0,0.241,0,0,0,0
10006414,2013-12-18 19:00:00,300577,0,0.304,0,0,0,0
10006414,2013-12-18 19:30:00,300580,0,0.346,0,0,0,0
10006414,2013-12-18 20:00:00,300583,0,0.222,0,0,0,0
10006414,2013-12-18 20:30:00,300586,0,0.307,0,0,0,0
10006414,2013-12-18 21:00:00,300589,0,0.316,0,0,0,0
10006414,2013-12-18 21:30:00,300592,0,0.295,0,0,0,0
10006414,2013-12-18 22:00:00,300595,0,0.251,0,0,0,0
